Site,TreeID,TagNumber,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
5,5_2,2,22,10:12:17,3375.499995,0,13.69033766,0.189829447,270.9829551,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.09175777,0.875045879,0.011183967,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.41252592,1.254650986,21.1103878,1.066,5.910560746,1,11.82112149,18.66308403,21.1103878,17.01711082,400.0249329,394.8226318,11.85740757,12.70363903,54.39156723,58.27334976,300.0458069,1501.084229,251.8275757,99.0474472,0.890846014,0.646743715,0.015859593,0.015609632,0.027344137,0.018700039,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.81468862,0.002412526,294.2603878,291.813084,240.1734712,0.325345743,2.512914003,25.37081039,12.66717136,19.88673592,2.330204594,0.18682925,1.258263016,1.071941578,0.117034174,26.84016994,0.686340988,49.90734319,393.2591629,0.017373998,0,1313.517568,0,#DIV/0!,#DIV/0!
5,5_2,2,23,10:12:17,3375.499995,0,13.69033766,0.189829447,270.9829551,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.09175777,0.875045879,0.011183967,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.41252592,1.254650986,21.1103878,1.066,5.910560746,1,11.82112149,18.66308403,21.1103878,17.01711082,400.0249329,394.8226318,11.85740757,12.70363903,54.39156723,58.27334976,300.0458069,1501.084229,251.8275757,99.0474472,0.890846014,0.646743715,0.015859593,0.015609632,0.027344137,0.018700039,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.81468862,0.002412526,294.2603878,291.813084,240.1734712,0.325345743,2.512914003,25.37081039,12.66717136,19.88673592,2.330204594,0.18682925,1.258263016,1.071941578,0.117034174,26.84016994,0.686340988,49.90734319,393.2591629,0.017373998,0,1313.517568,0,#DIV/0!,#DIV/0!
5,5_2,2,24,10:12:18,3376.999995,0,13.99286814,0.190458848,268.8246293,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.09175777,0.875045879,0.01141495,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.419966353,1.254422265,21.11088181,1.066,5.910560746,1,11.82112149,18.66441345,21.11088181,17.01782799,400.1470032,394.8361511,11.85790157,12.70674229,54.38920212,58.28261948,300.0450745,1500.997192,250.1440887,99.04725647,0.890846014,0.646743715,0.015859593,0.015609632,0.027344137,0.018700039,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.814681749,0.002419966,294.2608818,291.8144135,240.1595454,0.324334745,2.512990227,25.37162882,12.66488654,19.88764763,2.330336271,0.187438881,1.258567962,1.071768309,0.117416934,26.626342,0.680851104,49.92051834,393.2381325,0.017763568,0,1313.441407,0,#DIV/0!,#DIV/0!
5,5_2,2,25,10:12:19,3377.999994,0,13.99023124,0.190682062,268.9558378,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.09175777,0.875045879,0.011412409,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.424034167,1.255075733,21.11565208,1.066,5.910560746,1,11.82112149,18.66592598,21.11565208,17.01889992,400.1225281,394.8120117,11.8573246,12.70759964,54.38131332,58.28093719,300.0421753,1501.067383,249.710968,99.04708099,0.890846014,0.646743715,0.015859593,0.015609632,0.027344137,0.018700039,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.814654552,0.002424034,294.2656521,291.815926,240.1707759,0.323714309,2.513726384,25.37910616,12.67150652,19.89078903,2.330790027,0.187655069,1.258650651,1.072139376,0.117552669,26.63929065,0.681225064,49.90982205,393.2142943,0.017757492,0,1313.502827,0,#DIV/0!,#DIV/0!
5,5_8,8,26,10:27:26,4285,0,19.96549251,0.152025595,170.7078801,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.926127434,0.874963064,0.015997691,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.157178717,1.394320968,22.61082458,1.237,5.67883177,1,11.35766354,19.95163727,22.61082458,18.05064011,398.256958,389.6781006,12.85357285,13.73081684,54.40237808,58.11528397,300.0066528,1497.814575,427.0726318,99.0226593,1.031175017,0.623308778,0.166729555,0.005098561,0.176297367,0.006360726,0.25,-1.355140209,7.355140209,1,0,0.159999996,111115,2.425276094,0.002157179,295.7608246,293.1016373,239.6503267,0.363277644,2.753982966,27.81164418,14.08082734,21.28123093,2.539396085,0.150017567,1.359661998,1.179734087,0.093939344,16.90394825,0.438074092,48.97973038,387.3049527,0.025248953,0,1310.53243,0,#DIV/0!,#DIV/0!
5,5_8,8,27,10:27:27,4286,0,19.86657651,0.152624496,172.559652,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.926127434,0.874963064,0.015920128,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.16323583,1.392845011,22.60456276,1.237,5.67883177,1,11.35766354,19.94060516,22.60456276,18.03845024,398.2093201,389.6706238,12.85530281,13.73497105,54.44760895,58.17337799,300.0186768,1498.010742,427.338501,99.02396393,1.031175017,0.623308778,0.166729555,0.005098561,0.176297367,0.006360726,0.25,-1.355140209,7.355140209,1,0,0.159999996,111115,2.425373296,0.002163236,295.7545628,293.0906052,239.6817134,0.362378307,2.752936289,27.80070782,14.06573678,21.27258396,2.538049887,0.150600721,1.360091277,1.177958609,0.094305206,17.08754076,0.442834644,49.01718969,387.3092333,0.025142797,0,1310.704068,0,#DIV/0!,#DIV/0!
5,5_8,8,28,10:27:28,4287,0,19.67588144,0.152756623,174.7206436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.926127434,0.874963064,0.015774447,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.1642051,1.392301842,22.60183144,1.237,5.67883177,1,11.35766354,19.92905807,22.60183144,18.02615356,398.1130676,389.6530457,12.85561752,13.7356596,54.48865891,58.2187233,300.0253906,1498.028809,427.1404419,99.02531433,1.031175017,0.623308778,0.166729555,0.005098561,0.176297367,0.006360726,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.425427572,0.002164205,295.7518314,293.0790581,239.684604,0.361954219,2.752479851,27.7957194,14.0600598,21.26544476,2.536938895,0.150729365,1.360178009,1.176760885,0.094385916,17.30176665,0.448400559,49.02931745,387.3143217,0.024907291,0,1310.719876,0,#DIV/0!,#DIV/0!
5,5_8,8,29,10:27:29,4287.999999,0,19.5562332,0.152909326,176.1635888,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.926127434,0.874963064,0.01568486,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.162250082,1.389703883,22.58665657,1.237,5.67883177,1,11.35766354,19.91777039,22.58665657,18.01454926,398.0374756,389.6277771,12.85699654,13.73617458,54.53312302,58.26216507,300.0487976,1497.866699,426.7017212,99.02620697,1.031175017,0.623308778,0.166729555,0.005098561,0.176297367,0.006360726,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.425616796,0.00216225,295.7366566,293.0677704,239.6586665,0.36229335,2.749945151,27.76987259,14.03369801,21.25221348,2.534880989,0.15087804,1.360241267,1.174639722,0.094479194,17.444812,0.452133033,49.0788667,387.3032748,0.024781556,0,1310.578036,0,#DIV/0!,#DIV/0!
5,5_8,8,30,10:27:30,4288.999999,0,19.66272475,0.152688282,174.7416742,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.926127434,0.874963064,0.015765386,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.156539098,1.388040302,22.57766342,1.237,5.67883177,1,11.35766354,19.90727997,22.57766342,18.00358963,398.059082,389.6065063,12.86079979,13.73764515,54.58539581,58.30701447,300.0519714,1497.936035,426.6509705,99.02742767,1.031175017,0.623308778,0.166729555,0.005098561,0.176297367,0.006360726,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.425642453,0.002156539,295.7276634,293.05728,239.6697603,0.363080508,2.748443964,27.75437097,14.01672582,21.24247169,2.533366751,0.150662826,1.360403661,1.17296309,0.09434417,17.30421851,0.448508101,49.11143091,387.2693462,0.024935218,0,1310.638703,0,#DIV/0!,#DIV/0!
5,5_9,9,31,10:33:29,4646.999994,0,59.40216181,1.545504707,323.2151228,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.04599507,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.630909631,0.604504843,16.86652565,0.288,6.964859829,1,13.92971966,18.60935974,16.86652565,17.00245667,400.0915833,394.0630493,12.54462528,13.36204243,57.74609375,61.50887299,300.0289307,1500.925903,1545.387207,99.06181335,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,10.4176712,0.00863091,290.0165257,291.7593597,240.1481392,-0.316033788,1.928172996,19.46434181,6.102299386,17.7379427,2.037389291,1.391155746,1.323668153,0.713721139,0.88213652,32.01827617,0.820211698,71.30894521,388.3060836,0.109086766,0,1313.231205,0,#DIV/0!,#DIV/0!
5,5_9,9,32,10:33:29,4647.999994,0,59.540092,1.550036207,323.2571267,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.046094752,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.655826934,0.604653842,16.86649704,0.288,6.964859829,1,13.92971966,18.60892296,16.86649704,17.00338364,400.1248169,394.0822449,12.5407753,13.36053181,57.72982407,61.50346375,300.0368958,1501.100098,1538.539063,99.06159973,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,10.41794777,0.008655827,290.016497,291.758923,240.1760103,-0.318819679,1.928169496,19.46434846,6.103816652,17.73771,2.037359418,1.39482625,1.323515654,0.713843764,0.88449799,32.02236809,0.820278332,71.31024427,388.3119116,0.109340414,0,1313.383616,0,#DIV/0!,#DIV/0!
5,5_9,9,33,10:33:30,4647.999994,0,59.540092,1.550036207,323.2571267,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.046094752,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.655826934,0.604653842,16.86649704,0.288,6.964859829,1,13.92971966,18.60892296,16.86649704,17.00338364,400.1248169,394.0822449,12.5407753,13.36053181,57.72982407,61.50346375,300.0368958,1501.100098,1538.539063,99.06159973,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,10.41794777,0.008655827,290.016497,291.758923,240.1760103,-0.318819679,1.928169496,19.46434846,6.103816652,17.73771,2.037359418,1.39482625,1.323515654,0.713843764,0.88449799,32.02236809,0.820278332,71.31024427,388.3119116,0.109340414,0,1313.383616,0,#DIV/0!,#DIV/0!
5,5_9,9,34,10:33:31,4648.499994,0,59.67530287,1.550620152,323.1273683,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.04620006,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.65983933,0.604729705,16.86748314,0.288,6.964859829,1,13.92971966,18.60874367,16.86748314,17.00443268,400.1375427,394.0819397,12.54083729,13.36096001,57.73085403,61.5062294,300.0418091,1501.023438,1526.809204,99.06177521,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,10.41811837,0.008659839,290.0174831,291.7587437,240.1637446,-0.3193416,1.928290122,19.46553166,6.104571654,17.7381134,2.037411207,1.395299087,1.323560417,0.713850791,0.88480221,32.00957073,0.8199497,71.30949843,388.2985025,0.109591355,0,1313.316543,0,#DIV/0!,#DIV/0!
5,5_9,9,35,10:33:31,4648.999994,0,59.40346679,1.551767733,323.4833316,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.045994441,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.667451309,0.604858735,16.86818314,0.288,6.964859829,1,13.92971966,18.60859871,16.86818314,17.00501633,400.1175537,394.0878296,12.53968048,13.36051369,57.72609329,61.504776,300.0457458,1500.978882,1531.609253,99.06183624,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.25,-1.355140209,7.355140209,1,0,0.159999996,111115,10.41825506,0.008667451,290.0181831,291.7585987,240.1566157,-0.320252743,1.928375754,19.4663841,6.105870409,17.73839092,2.037446837,1.396228215,1.323517019,0.713929818,0.885400012,32.04485282,0.820840704,71.30677227,388.3307374,0.109078913,0,1313.277559,0,#DIV/0!,#DIV/0!
5,5_9,9,36,10:33:32,4649.999994,0,58.70605199,1.558148081,324.525706,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.894784927,0.874947392,0.045464726,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,8.695553587,0.604584126,16.86589622,0.288,6.964859829,1,13.92971966,18.60803413,16.86589622,17.00582123,400.0619202,394.0980225,12.53697968,13.36048031,57.71561813,61.50670624,300.0435486,1500.934814,1566.609741,99.06169891,0.98338604,0.652438879,0.034447312,0.011968781,0.037938874,0.010338663,0.25,-1.355140209,7.355140209,1,0,0.159999996,111115,10.41817877,0.008695554,290.0158962,291.7580341,240.1495649,-0.323435233,1.928096004,19.46358709,6.103106781,17.73696518,2.037263799,1.401391484,1.323511878,0.713751921,0.888722278,32.14806778,0.823464437,71.32749587,388.4085203,0.107808028,0,1313.239002,0,#DIV/0!,#DIV/0!
5,5_6,6,37,10:44:34,5311.999994,0,27.98563378,0.310773673,243.0692394,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.801931381,0.874900966,0.02211886,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.238784624,1.354791858,21.58845329,0.289,6.963504689,1,13.92700938,18.81374931,21.58845329,17.0079422,399.8802185,397.0224304,12.04080391,12.44401932,54.72794724,56.56064224,300.0293884,1497.825317,742.5519409,99.07100677,0.904849052,0.664943099,0.021972939,0.004571647,0.040965121,0.002164921,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,10.38163974,0.004238785,294.7384533,291.9637493,239.6520454,0.058318027,2.58763338,26.11897733,13.67495801,20.2011013,2.375996102,0.303990294,1.232841522,1.14315458,0.190591952,24.08111426,0.612230496,47.77950772,394.3096725,0.033910906,0,1310.448817,0,#DIV/0!,#DIV/0!
5,5_6,6,38,10:44:35,5312.999994,0,27.29812572,0.309748474,246.1633132,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.801931381,0.874900966,0.021591984,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.226417301,1.355208428,21.58994102,0.289,6.963504689,1,13.92700938,18.81379318,21.58994102,17.00851631,399.802063,397.0110168,12.0401907,12.4422245,54.72486496,56.55218506,300.033783,1497.980713,743.133606,99.07074738,0.904849052,0.664943099,0.021972939,0.004571647,0.040965121,0.002164921,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,10.3817918,0.004226417,294.739941,291.9637932,239.6769087,0.059752387,2.587868909,26.12142309,13.67919859,20.2018671,2.376108607,0.303009291,1.23266048,1.143448126,0.189974965,24.38758341,0.620041517,47.76442661,394.3649018,0.033062763,0,1310.584772,0,#DIV/0!,#DIV/0!
5,5_6,6,39,10:44:35,5313.999994,0,27.65847991,0.311450539,245.0689349,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.801931381,0.874900966,0.021865428,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.244885603,1.353857765,21.58158684,0.289,6.963504689,1,13.92700938,18.81378937,21.58158684,17.00848198,399.8399963,397.0133057,12.03873158,12.44255447,54.71805191,56.55350113,300.0096741,1498.084351,743.7075806,99.07039642,0.904849052,0.664943099,0.021972939,0.004571647,0.040965121,0.002164921,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,10.38095758,0.004244886,294.7315868,291.9637894,239.6934907,0.057926317,2.586546569,26.10816815,13.66561368,20.1976881,2.375494721,0.304637903,1.232688804,1.142805917,0.190999262,24.27907653,0.617281414,47.79639403,394.33226,0.033524409,0,1310.675445,0,#DIV/0!,#DIV/0!
5,5_6,6,40,10:44:36,5314.499994,0,27.8669748,0.312331641,244.3721159,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.801931381,0.874900966,0.022024858,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.258225726,1.354361592,21.58523178,0.289,6.963504689,1,13.92700938,18.81444168,21.58523178,17.00842476,399.8462219,396.9989319,12.03818798,12.44328117,54.71339798,56.55453873,300.0085449,1498.060181,744.088501,99.07048035,0.904849052,0.664943099,0.021972939,0.004571647,0.040965121,0.002164921,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,10.38091851,0.004258226,294.7352318,291.9644417,239.6896235,0.056307973,2.587123435,26.11396882,13.67068765,20.19983673,2.375810332,0.305480829,1.232761843,1.143048489,0.191529424,24.21006291,0.615548548,47.79166835,394.297676,0.033776745,0,1310.654299,0,#DIV/0!,#DIV/0!
5,5_6,6,41,10:44:38,5315.999994,0,28.16858506,0.311488801,242.3722687,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.801931381,0.874900966,0.022255352,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.258720636,1.358080168,21.60891342,0.289,6.963504689,1,13.92700938,18.81454086,21.60891342,17.00738716,399.8377075,396.9613342,12.03843594,12.44357967,54.71429825,56.55566406,300.0058899,1498.035156,745.6011963,99.07068634,0.904849052,0.664943099,0.021972939,0.004571647,0.040965121,0.002164921,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,10.38082664,0.004258721,294.7589134,291.9645409,239.6856196,0.055567322,2.590874146,26.15177347,13.70819379,20.21172714,2.377557575,0.30467451,1.232793979,1.144763596,0.191022286,24.01198701,0.610568959,47.72000112,394.2308421,0.034096899,0,1310.632405,0,#DIV/0!,#DIV/0!
5,5_7,7,42,10:52:27,5786.49999,0,14.45477735,0.19787534,270.4382334,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.12943363,0.875064717,0.011776671,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.46157072,1.226528116,21.32203484,0.577,6.573224308,1,13.14644862,18.80739594,21.32203484,17.0026722,398.5047913,395.5376587,12.84958172,13.31667709,58.42420197,60.54798126,300.0270081,1499.684937,2056.005127,99.0659256,0.933886528,0.674052,0.110974915,0.013406715,0.098627046,0.01600777,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,5.199774836,0.002461571,294.4720348,291.9573959,239.9495845,0.284846683,2.545757059,25.69760534,12.38092825,20.06471539,2.35603375,0.19494116,1.319228942,1.036804808,0.122098488,26.79121391,0.683723098,51.59079078,394.0533073,0.018924683,0,1312.321374,0,#DIV/0!,#DIV/0!
5,5_7,7,43,10:52:28,5786.99999,0,14.45372347,0.199196859,271.1904698,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.12943363,0.875064717,0.011775196,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.475370411,1.225345953,21.31534195,0.577,6.573224308,1,13.14644862,18.80707932,21.31534195,17.00264168,398.4747009,395.5065918,12.84835911,13.31809521,58.41968536,60.55551147,300.0124207,1499.770508,2055.855469,99.06572723,0.933886528,0.674052,0.110974915,0.013406715,0.098627046,0.01600777,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,5.199522022,0.00247537,294.4653419,291.9570793,239.9632759,0.283411419,2.54471274,25.68711512,12.36901992,20.06121063,2.355522714,0.19622365,1.319366787,1.036155927,0.122903484,26.86568111,0.685678761,51.62261634,394.0223486,0.018936464,0,1312.396255,0,#DIV/0!,#DIV/0!
5,5_7,7,44,10:52:29,5787.99999,0,14.21568702,0.202404774,274.9042588,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.12943363,0.875064717,0.011593628,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.510002119,1.223098295,21.3036747,0.577,6.573224308,1,13.14644862,18.8072052,21.3036747,17.00223351,398.423584,395.4985657,12.84611511,13.32243061,58.40895844,60.57467651,300.0063477,1499.79541,2055.800293,99.06562042,0.933886528,0.674052,0.110974915,0.013406715,0.098627046,0.01600777,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,5.19941677,0.002510002,294.4536747,291.9572052,239.9672603,0.2795984,2.542893149,25.66877528,12.34634467,20.05543995,2.354681489,0.199335769,1.319794854,1.034886635,0.124856999,27.23356095,0.695082821,51.68875958,394.0387663,0.018647689,0,1312.418046,0,#DIV/0!,#DIV/0!
5,5_7,7,45,10:52:29,5788.49999,0,14.05303661,0.203345414,276.7112031,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.12943363,0.875064717,0.011468936,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.5202677,1.222506883,21.30047607,0.577,6.573224308,1,13.14644862,18.8073616,21.30047607,17.00200272,398.3983154,395.5038147,12.84512234,13.32338238,58.40380859,60.57835007,300.0082703,1499.894897,2055.710938,99.06550598,0.933886528,0.674052,0.110974915,0.013406715,0.098627046,0.01600777,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,5.199450091,0.002520268,294.4504761,291.9573616,239.9831782,0.27850411,2.542394499,25.6637714,12.34038902,20.05391884,2.354459791,0.200248036,1.319887617,1.034572175,0.125429665,27.41253535,0.699642311,51.70615179,394.0607178,0.018439505,0,1312.505104,0,#DIV/0!,#DIV/0!
5,5_7,7,46,10:52:30,5789.49999,0,13.99616414,0.204324046,277.6921579,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.12943363,0.875064717,0.011425675,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.52985705,1.221375324,21.29399681,0.577,6.573224308,1,13.14644862,18.80762863,21.29399681,17.00220871,398.3915405,395.5074158,12.84456635,13.32461739,58.40027618,60.58292007,300.0258484,1499.88562,2055.58374,99.06546021,0.933886528,0.674052,0.110974915,0.013406715,0.098627046,0.01600777,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,5.199754738,0.002529857,294.4439968,291.9576286,239.9816939,0.277546103,2.541384677,25.65358978,12.32897239,20.05081272,2.354007141,0.201197012,1.320009353,1.033997788,0.126025387,27.50970142,0.702116185,51.73543931,394.0701591,0.018374842,0,1312.496985,0,#DIV/0!,#DIV/0!
5,5_10,10,47,11:06:08,6606.99999,0,7.612508391,0.324504539,291.7454615,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.933603287,0.874966802,0.006570499,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.375465048,0.73059351,17.68068314,0.571,6.58135515,1,13.1627103,19.64995575,17.68068314,17.6420002,335.4125366,333.8127136,12.67068958,13.11688423,54.66589737,56.59093857,300.0033569,1498.096191,210.4589233,99.06745148,0.872765899,0.631443679,0.354205579,0.009272614,0.325690895,0.008781451,0.5,-1.355140209,7.355140209,1,0,0.159999996,111125,5.253999246,0.002375465,290.8306831,292.7999557,239.6953853,0.426981642,2.030049802,20.49159206,7.374707826,18.66531944,2.159544725,0.316696908,1.299456292,0.860088433,0.198622533,28.90247935,0.873979479,64.27665094,333.031956,0.01469248,0,1310.784433,0,#DIV/0!,#DIV/0!
5,5_10,10,48,11:06:09,6607.99999,0,7.61750445,0.324308266,291.6142318,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.933603287,0.874966802,0.006574176,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.37233161,0.730062215,17.67737389,0.571,6.58135515,1,13.1627103,19.64800453,17.67737389,17.64052582,335.3259583,333.7253418,12.67233944,13.11796761,54.67965698,56.60248947,299.9881592,1498.126831,208.5803223,99.06748962,0.872765899,0.631443679,0.354205579,0.009272614,0.325690895,0.008781451,0.5,-1.355140209,7.355140209,1,0,0.159999996,111125,5.253733085,0.002372332,290.8273739,292.7980045,239.7002876,0.427411877,2.029626335,20.48730963,7.369342028,18.66268921,2.159189381,0.316509964,1.29956412,0.859625262,0.198504881,28.88948988,0.873815067,64.29471979,332.9440718,0.014710138,0,1310.811242,0,#DIV/0!,#DIV/0!
5,5_10,10,49,11:06:10,6608.99999,0,7.622339621,0.323917088,291.4598747,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,9.933603287,0.874966802,0.006577937,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,2.368004068,0.729594094,17.67339134,0.571,6.58135515,1,13.1627103,19.64593697,17.67339134,17.63881874,335.2381897,333.6369019,12.67266846,13.11750221,54.68830109,56.60795975,299.9758301,1498.110474,206.3178253,99.06784821,0.872765899,0.631443679,0.354205579,0.009272614,0.325690895,0.008781451,0.5,-1.355140209,7.355140209,1,0,0.159999996,111125,5.253517164,0.002368004,290.8233913,292.795937,239.6976704,0.427981814,2.029116812,20.48209231,7.364590099,18.65966415,2.158780761,0.316137361,1.299522718,0.859258043,0.198270387,28.87430263,0.873584046,64.30772214,332.8551359,0.014726385,0,1310.79693,0,#DIV/0!,#DIV/0!
